week,sales_method,customer_id,nb_sold,revenue,years_as_customer,nb_site_visits,state
5,Call,23bcb4c5-9098-461e-a5dc-f99253260df0,10,51.81,1,22,California
6,Email + Call,2e4e7be3-3d71-4a8f-8174-a68907063b0d,15,NA,7,27,Texas
5,Call,d1ff53c1-0fba-4572-8748-87ed3eea41e7,10,52.23,0,28,New York
1,Email,008d42c1-97fe-449a-8c31-bc60362aff8d,9,89.52,10,22,South Carolina
4,Email + Call,aaf2c37e-ea74-469b-abab-b93ab94fdaa7,12,NA,3,28,Massachusetts
1,Email,24ed9623-1dee-4581-90e0-0c5c4c4e4883,9,86.71,4,26,New York
3,Email,c0a4cfab-6dd6-4289-becc-786aeef77981,10,95.07,10,21,California
3,Call,007ae09c-2e5d-40e4-874a-05a1a88c032d,8,40.38,0,20,Ohio
5,Email,06a1b503-236b-4b56-a4f7-b29a634072f1,12,118.53,1,26,California
1,Call,df7ada57-73e7-43ad-ae81-bc2049000d25,7,34.5,10,19,New York
4,Email,59249cc3-b11a-4675-83b3-08fa3a203228,11,114.53,3,25,Texas
3,Email,f27bc7fb-9958-4722-ab8e-8adea6f7cb2e,9,88.54,7,25,Michigan
1,Email,5e2f9dcb-da13-4342-8e9e-480ad70964e8,9,87.54,10,22,Ohio
5,Call,3ec8d08c-8ab5-4617-b4e9-075c5f497938,11,55.64,6,28,California
3,Email,6bcfd019-8e64-4be8-9cba-b1ff7d1cbc92,10,98.31,6,22,Wisconsin
4,Call,887ce59a-9cf4-4b2d-a725-cb1b35a3c473,10,51.09,15,15,Arkansas
5,Call,183e1073-1b9d-475c-9ecb-d3e7920c0a89,11,54.73,1,22,Iowa
5,Email,4713fcc9-f428-4746-bf4f-d5365d616701,11,106.2,5,29,Michigan
2,Email,10c90a50-9ff8-47d6-8299-c0abb18985e6,10,96.08,1,28,Ohio
4,Call,71968286-378b-4315-9e2d-288335fcdcff,10,52.35,1,25,New Jersey
4,Email + Call,4bb03038-fddc-4765-b7b0-52d2e74fa536,12,182.12,12,27,Georgia
1,Email,5ae7eafe-788c-4235-a2ef-c40f2869207d,9,87.05,1,24,Texas
3,Call,95f3dff5-3261-49c6-a6e2-155c11569715,9,42.93,9,24,Ohio
2,Email,ef71b558-1ccf-4084-930d-fed65ae42c45,10,100.26,7,23,Alabama
1,Email,884a02a9-0da7-422f-aefb-4d8c4da34fff,8,82.16,3,21,Maryland
4,Email,509e8d97-425c-46dd-93ea-22da315a4cf1,10,104.86,1,28,Texas
3,Email,28357a43-612a-4d8c-800f-218b678cc4a0,9,87.68,5,26,Florida
2,Email,83667129-a7c3-479e-b084-aea01878d4da,10,102.22,14,29,New York
2,Call,abfa05b3-85a6-4ccb-a0e8-b4dd943f73bd,9,42.98,5,22,Minnesota
4,Call,dbf54b35-a108-4c2b-b9fb-9e4d35ce2785,11,52.52,6,24,California
2,Email,8295669c-8522-4480-8333-9c8538a84f13,10,104.9,0,24,Colorado
1,Email,5cf92f21-77c9-4ec7-a24d-fb743d54b415,9,94.38,1,27,Massachusetts
3,Email,700ba11a-67f7-42c0-bb5e-fa4f83b79618,9,88.92,3,28,Delaware
2,Email,89de0861-5e41-4c78-9fbf-678d1ca8908f,10,103.91,16,20,Texas
2,Email,e6a368d1-273d-4e73-9af5-16edb1f8bd2e,10,99.33,0,26,Massachusetts
1,Email + Call,2b37c8de-29fa-4529-ad92-90fb504b4fdb,9,128.52,10,22,Michigan
1,Email,c130ef96-69fc-4663-b5ed-7ef936d79956,9,86.09,1,27,Pennsylvania
6,Call,cbcdee47-dac6-464d-bfa4-e8c66f9bd010,13,64.82,1,30,Virginia
1,Call,4e598b84-58c4-4741-b661-3b5c70333e25,7,33.88,23,22,California
4,Call,dc07b12c-d714-4163-ad7b-6415b95c0ddc,10,52.22,2,28,Indiana
2,Email,4bbec55b-ad32-4b04-beb4-a138907406fa,10,101.68,11,29,New York
2,Email + Call,fdabc4e6-ee2e-4085-8938-9cf063a28dd7,10,155.95,5,28,Virginia
3,Email,11e05ab2-ed9b-48ee-a1c2-cbb582ed8468,9,93.08,8,24,Georgia
6,Email,30d3d3b5-ebd9-4a7b-8cc9-650279354c1d,15,148.97,1,28,Missouri
6,Email,c314686f-3d3c-48cf-b215-62c22faa9efb,13,132.12,4,29,Michigan
4,Email + Call,2ff19c98-7c7e-4280-8319-1efb30ef5001,12,179.48,2,25,Illinois
2,Email,56c293ad-8958-4cf1-9dc5-458510e7a2d9,10,100.27,5,23,Ohio
4,Call,b1afa391-ff66-47f6-b18d-21caef4d4f8e,10,49.7,15,25,Texas
1,Email,ea92120f-076f-4ed7-9267-b578181e5df0,9,87.4,3,27,North Carolina
1,Email,7e7b3f73-ff3f-46a8-9a58-44dde93214c4,9,90.16,2,23,Florida
6,Call,b22e5146-d64f-416d-a6b5-fb5263955288,13,66.27,11,29,Arkansas
4,Email,624dfd49-84cf-41ab-9792-9bd7dfc6d726,11,105.13,5,29,Maryland
1,Email,30be78ec-ef9d-44a4-bc24-7dba7db453b1,9,87.54,3,26,California
5,Call,a06f502a-a60c-4aea-afe6-7612f62aba2b,11,53.12,1,25,South Carolina
2,Email,f8a7a578-2196-4012-adc8-7ec559a90d26,10,98.38,3,28,California
1,Email,fc94cd79-ab53-4831-9ed9-9be1e90b214e,9,88.93,4,22,Florida
1,Email,1e59767b-666d-4804-9ac7-0903ccf2dc09,9,85.3,7,26,Washington
1,Email + Call,5961b113-569a-4d7a-9909-d8a6a560dd2b,8,124.54,6,27,North Carolina
5,Email + Call,891f385d-5646-4d29-9f93-5b074cfab3e5,12,187.11,5,26,West Virginia
2,Call,f4a41e41-fbf5-4e99-9d2f-8a2f634db04b,9,44.36,3,25,California
4,Call,9775c646-b5cf-4d26-abfe-191d01d52c3b,10,49.98,1,27,Ohio
1,Email + Call,0d1f1fd4-ff4b-4fcb-a570-613bf221a26a,8,125.31,1,19,Georgia
6,Call,739b5b54-1319-4a2e-9c35-9b6d0c52e913,13,67.28,3,27,California
2,Email,0b2d1c19-e6ba-4a4e-803b-900a9469009e,10,98.93,3,24,California
2,Email,05ae2390-564d-4d79-aa39-1cd983f11bb1,10,101.29,1,24,North Carolina
5,Call,ca6794bd-73e2-44f9-ba2b-67cb3fa61688,10,50.98,12,25,Texas
5,Email + Call,40d700c2-d87f-4c08-b257-21e1cda91271,12,184.25,7,27,Illinois
2,Call,b4865154-c1be-48dc-b56d-c4447c342c28,9,43.26,6,26,Massachusetts
1,Email,74521f66-ab84-4944-b101-fe180e222ea8,9,87.15,0,23,Kentucky
4,Email,c3c8f841-5bf2-4a03-8b35-5b96e58d1e3c,11,105.06,7,22,New Jersey
2,Email,dfa8cda7-10c8-451a-a795-fa90288710f5,10,104.51,2,27,Texas
2,Call,f38022e3-6b5d-4ae6-afa9-c30701def12a,9,43.08,1,23,Maryland
1,Email,a465dd8e-4f7c-4c37-a3e0-b00650346a2b,9,85.52,4,23,Washington
4,Email,eefe248e-cc52-4692-94a9-f6d073eb039f,11,106.31,3,22,Michigan
6,Email,acd0062b-2fbc-4aaa-a6c8-d06ca0720064,13,130.57,0,24,Virginia
6,Email,69d4912a-9ac0-4b44-88db-2aadfb1f7c20,12,124.64,1,26,Georgia
5,Call,f0ef69ff-eca9-4e18-8018-c01a0db7e78b,10,51.89,0,26,New York
1,Email,2c33e59c-a5b7-48bd-8411-ae7fd6b7edce,9,91.21,3,17,New Jersey
2,Email,5dbf1ca4-5719-4ad6-a802-6c5c41a4ebad,10,NA,5,24,Massachusetts
3,Email + Call,e89d1812-e618-4ebd-8b21-eb9acd634b3b,10,153.12,1,27,California
5,Email,af52eaf9-951b-453a-b5e1-7a15cf2a94f2,11,109.17,3,23,Kansas
1,Email,09d31bb3-8ee5-44a1-93a2-072dcb9e8beb,9,86.6,1,25,Illinois
2,Email,cd584a26-3ca5-429d-a739-ce9f05fdfb56,10,98.74,0,27,Ohio
1,Email,88f15479-81fd-4070-95b2-f6baf27a400e,10,95.73,4,26,California
4,Call,bc991627-e42b-4999-a80c-b6befe0ea1f2,10,52.22,11,30,West Virginia
2,Email,b33b0dc8-aa9c-484e-a3d7-8a66225c333b,10,99.36,2,29,Illinois
3,Call,5881042a-a74b-4e66-b051-bb2b0d1a75e7,9,43.68,2,21,Tennessee
2,Email,b6fbd746-39d7-439d-938d-e3d5a37642d1,9,94.75,1,28,Ohio
5,Call,2cef630e-5b5b-456c-954d-d2f3124f6bef,11,52.7,5,22,Arizona
2,Call,bc3d5ccc-9f45-47fd-a125-419bfe162603,8,42.27,10,23,New York
1,Email,d0dbbe86-6373-4bdf-baf2-6f1775c320cf,9,90.29,19,24,Alaska
1,Email,bc8d659c-a182-4a71-97be-6785f0d9a5a0,8,82.1,2,18,Massachusetts
5,Call,16fb8234-3bae-47b4-843c-00de3d2609d7,10,51.75,1,24,Washington
5,Email,75d033ca-469b-490b-8df9-6b70d8f38848,12,119.27,3,29,Ohio
6,Email + Call,89bc7071-2048-4a9a-8c96-860aa75f51c8,15,229.24,5,24,California
1,Email,a7c4fb11-86d9-438d-a62c-517d92e96f81,9,89.51,9,25,California
4,Email,1c3acb13-6cf3-42d5-8a1a-31a4619fba9c,12,117.57,2,29,Indiana
2,Call,770767dd-908c-4a43-8e3e-54ea3abaad97,8,42.07,2,24,Louisiana
5,Call,bf6fb297-5ee8-4514-89ed-388974396f86,11,NA,2,30,New York
3,Call,f0b46574-0385-4394-998a-65fa06be6fd7,8,40.43,1,24,Georgia
6,Email + Call,93885856-380b-4bfe-83f4-b8f6254be479,15,NA,8,26,Georgia
2,Call,95b5cabb-6243-4cb2-b55b-91a9a807e130,9,NA,5,17,Delaware
3,Email,97e2cb78-dd36-4205-8d1e-f67797993f35,10,97.34,2,26,Texas
2,Call,71eb1f88-01f3-4f88-8aaa-be89a3d07e59,9,43.02,12,25,Pennsylvania
4,Email,d50766ba-13a4-4386-952c-3408a433b35f,12,120.72,4,27,California
4,Email + Call,bc7a4a6d-af45-41a2-9642-3f706a05812a,12,183.41,8,29,Washington
4,Call,d240e028-a88c-44a7-9bec-c2ee785b126e,10,52.35,3,23,Georgia
5,Email + Call,c852cc3a-9e5b-45c2-a07a-e11eb488b217,12,184.37,5,29,Alabama
3,Email,e66a336c-1af0-4c8b-be5d-53f83e5a9164,9,89.12,19,20,Indiana
3,Email,40c02c85-809e-486c-b6b6-e988d401d95a,9,87.33,1,23,Virginia
1,Call,35c0e57a-fdbf-4877-bfd2-a9430c095224,7,36.02,10,20,California
2,Call,9b5034d0-3978-4c3c-974d-e2e575b2fd1b,9,46.16,8,24,Minnesota
4,Call,d3395265-e40a-4020-8a06-26863354631c,10,51.71,5,22,South Carolina
6,Email + Call,d6202d12-3668-4cb4-8f36-4703dbbef161,15,227.27,1,31,Tennessee
1,Call,1906435f-1a07-421e-b5eb-50e1521a66d9,8,37.51,1,22,Indiana
2,Call,4d27545b-965d-44f4-ae91-e41fcf113e71,9,43.28,3,29,Pennsylvania
2,Email,baa90c8a-c48f-40d8-b25f-a36ac0d92c9f,10,96.17,0,30,Texas
3,Email,0323fda9-6e65-4d00-8690-2174b5d0bfec,9,NA,2,25,New Jersey
5,Email,4d5d9e28-ac00-49ae-a3c7-e9630c85f5ee,11,106.99,7,24,Oklahoma
5,Email + Call,f315350f-7723-487a-8e7d-31e2d6a3a342,13,187.87,6,30,North Dakota
3,Call,24422914-f625-40af-a8cf-27adafa6e1b3,8,40.42,3,17,New York
1,Email,d221d717-bc7f-421a-bfe3-7122cac37a4f,8,82.02,7,20,Pennsylvania
1,Email,25b732fc-6600-45eb-bbcc-b5918bc155b2,9,93.43,7,21,New York
1,Email,a4a4ed74-3240-4704-8864-283099b6e171,8,83.98,2,22,Tennessee
1,Email,0f3aab11-6063-4313-8389-1ec70e35b7a2,8,83.04,1,23,Tennessee
4,Call,ca5234cd-ffd2-4749-9bb6-892b9d2c244d,10,52.28,5,25,Ohio
6,Email + Call,b1ae0fdf-5256-4726-9db3-deaa26e6c391,15,227,1,27,Alabama
3,Email + Call,c0730fdf-13b8-4b3a-b763-7bdee2664679,10,150.48,6,25,Florida
3,Call,668da3a2-b877-42b5-b519-34d72d2c0f48,8,40.48,3,23,California
1,Email,f40f4445-e349-4c16-b962-b5130b566101,9,87.69,16,21,Texas
3,Email,e8f318e9-f034-4fd3-8514-e475d24d83a2,9,89.08,1,22,Florida
3,Call,1e0d242a-b097-44a4-bc1a-1eb3a7aa6418,9,42.6,35,28,Michigan
4,Email,a8ba13e5-264c-4700-b488-17e2392632a0,11,108.72,0,25,Arizona
4,Call,cca481a0-3c60-4dc0-b219-d6b46382387c,11,54.27,2,26,Washington
3,Email + Call,fb75053c-bb71-4afe-a30c-c2722c7718e9,10,148.32,5,28,Washington
5,Call,5a2a76b5-d9f7-4cdd-a804-b1516fe1d979,10,NA,0,22,Virginia
3,Call,08078775-c83d-4b6c-bd9b-448740e0f788,8,40.33,33,24,Florida
6,Call,6899965e-fd03-4f7a-bb14-c7f6e59beca6,13,66.88,2,25,New York
2,Email,d2194cff-9d3d-4080-9f04-97e4f6536677,10,98.53,3,23,Massachusetts
4,Call,a618c692-a4e7-4403-becc-b9b553b275f7,10,49.98,6,26,Massachusetts
1,Email,28a792d1-8074-4ac6-9dca-eefca7f151c4,9,85.5,1,23,Georgia
3,Call,47c33fe2-fd72-42d3-b949-707a3056aa08,8,41.9,9,21,Colorado
3,Email,ce7e4011-618b-45c7-bd0e-fd61899671e9,10,97.22,2,22,Illinois
4,Call,049cb91e-237b-4a76-8b31-31311c218270,10,49.93,7,20,Mississippi
3,Email + Call,60245991-7f90-447e-bf89-003e374e9934,10,144.51,2,24,South Carolina
2,Email,fb3cc1e2-e319-4d15-996e-7dfb65ca6814,10,101.06,12,25,Utah
3,Email + Call,a45fd83b-4571-45d6-a431-3818dbe50085,10,151.82,2,19,South Carolina
4,Email,ed708f9b-3789-4e8f-809f-24a1fbc8608c,11,107.24,0,32,New Hampshire
6,Call,ad9b0d04-9ed1-4a03-95a1-bdd0f6d05bb6,13,64.58,5,27,Arizona
1,Email,0b8b3923-1d76-46f8-95e3-13511d865680,9,89.08,12,24,California
1,Email,a4cb5fe6-8292-4ea0-9bcf-e0285ff5b7ef,9,88.27,19,26,Montana
3,Call,2670df63-b347-407b-8f99-8c2808feb81c,9,42.83,2,25,Indiana
1,Email,0bf5a945-0843-4233-96d1-993f1600cc0c,8,84.85,1,24,Texas
2,Email,43ccaa45-48ad-4aca-b3bb-895a6a9d00c6,10,100.33,11,21,Michigan
3,Email,d1c9549f-8653-443c-bc06-272d017902fe,9,86.27,1,30,Colorado
1,Email,9ba415f6-c6a1-4ab7-a756-ebc09897cbcd,8,84.72,10,23,Mississippi
5,Email + Call,9785b290-a0c1-4002-afc5-56d7709167db,13,190.83,6,33,Wisconsin
2,Call,11daf2e0-3a70-4731-8b4c-1de3f60f438d,9,44.89,2,21,Texas
1,Email,e400e9ca-ebfb-4ecf-9c0a-383b994db069,9,89.11,5,27,Texas
1,Email,a0506d36-cefe-4f19-9952-70d3ae7b5d1a,9,89.06,1,28,Pennsylvania
2,Email,8d9c7534-5799-4d4f-9d2e-e2c351cfe813,10,NA,1,25,Massachusetts
6,Email + Call,de8ae2c9-9401-4e49-b1ba-29e984f435fa,15,229.39,16,26,North Carolina
4,Email + Call,85520fac-9553-42ce-82e9-c3370f31db93,12,177.48,0,25,North Carolina
5,Email,48bf5ef1-fcff-4a29-b9a7-1bbe6aa16ce7,10,102.05,1,28,New Mexico
1,Email,f4340802-71c5-467e-9351-ac330e3c2099,9,85.08,9,20,Alabama
3,Email,8b711b62-7f0e-478e-9bbb-0f6b6682212f,9,86.52,7,25,Wisconsin
4,Call,43863bc6-b14c-4353-bd64-7fb87802cd83,10,51.15,4,29,Florida
6,Email + Call,53e4d803-2c9f-43b7-a970-a996b33d4619,16,234.44,1,30,New York
1,Email,4f7d0f60-ce4b-48a3-ba07-9fbf1c29c702,9,88.96,13,22,California
3,Email,3cc681f8-8627-41eb-8a4e-8c0a04c6f45c,9,90.81,0,20,California
5,Call,aaaa7584-1318-4f07-86df-cecf9aa58ee1,11,52.84,5,25,Arkansas
6,Call,426f0c2f-ec00-402b-aad0-559d51d4a6bc,14,68.2,0,33,Ohio
4,Email + Call,6cd9949c-dcdd-4395-b630-acb23cbfc840,12,NA,7,28,North Carolina
2,Call,800c2a16-927c-4a05-85a4-b67b31e7b43c,9,43.16,7,20,Texas
4,Call,8e904de8-a3ae-4179-87c5-0ea6eb3da4e2,10,50.79,8,24,Arizona
1,Email,f687ad7c-0b62-47dd-b0ec-79a7eb42f459,8,83.4,1,21,Illinois
4,Email + Call,9cafd4f1-2a55-4e2b-add2-012ee56b2cf8,12,178.12,0,29,Texas
3,Call,3d9694ff-a1f2-49d4-9570-8484d956db17,9,43.55,1,24,Michigan
3,Call,73a59358-cc58-4040-ac80-771da1b1ce45,9,44.4,1,24,Florida
5,Email,e8c38264-2be1-492e-a41f-4a4ec82a1a1a,11,108.37,9,28,California
4,Email,c2a1cfe1-6997-4068-aba1-7f92360c2203,12,118.31,4,28,Georgia
4,Call,47e589ed-7550-4a82-9a5f-4f5e00783af2,10,52.24,3,23,Nebraska
3,Email + Call,efa5e372-4eaa-4f14-bf04-cd528f16d35e,10,153.05,2,25,Oklahoma
6,Call,d320a8fe-568b-4261-a4c7-b9f628b0ac49,13,66.93,6,28,Indiana
1,Email,f690ea47-7026-43c3-835c-83403c7e8042,9,85.2,3,25,Florida
3,Email + Call,047e0782-9431-4bd8-ae67-11cada99194c,10,151.65,2,22,Georgia
4,Call,7f58076f-b614-4c42-9431-bfb04b8d3862,10,51.92,5,21,Minnesota
4,Email,dd7d61e5-84e7-403a-9723-8d1461e4941d,11,NA,2,19,California
4,Email + Call,4aaea440-68cf-4ef6-8a77-2ba2698b49ad,12,180.2,11,29,Mississippi
5,Email,51c061cf-476e-4382-8a78-d36596a24206,11,105.81,1,23,Georgia
1,Email,34f31021-b394-45cb-ada3-2b2bad5d27d0,8,83.52,3,20,Florida
4,Call,8b330eaa-249a-4d6a-b62f-a7f26f376b6a,10,50.46,1,26,Kentucky
4,Email,1c6c4206-1e1b-4416-8fbf-4996e970de2e,11,108.78,0,27,North Carolina
1,Call,e8415eca-907b-4044-85f3-7669635a1140,7,37.04,4,24,Michigan
4,Email,82466b6a-494f-455f-a7b5-51cda75cbea1,11,106.48,1,25,California
3,Call,3d522ff9-4edc-46e5-a6f1-d95f96d45d5e,8,41.07,4,16,North Carolina
1,Email,c6a38bdd-c4f1-4f9c-bb8e-4f2f7d23efc8,8,84.68,2,20,North Carolina
4,Email + Call,c45f647a-02a8-4b60-b350-1e4b46692923,12,181.63,3,23,Maryland
4,Call,50b113f8-7e98-4bb1-8bee-39cfe0eed19a,10,50.28,1,29,Michigan
4,Call,af82410d-be10-49d4-97c3-4b951e0f9fa2,10,52.35,1,29,Ohio
6,Email + Call,ab487fbf-8fe3-4fd6-a44a-b113badaec00,15,228.58,1,22,New York
5,Call,72082cc7-8b91-45fe-98b0-40367ec13e11,10,52.35,3,24,Texas
3,Email + Call,6527b89f-4878-4b05-b77b-f17caacec3bb,10,153.76,17,29,South Carolina
1,Email,d49405c0-47ae-4851-bbff-010a9cac0ceb,9,85.84,0,21,Hawaii
6,Email,16845c4f-04e5-4eac-9e6a-0b4aa095b0e3,13,128.15,2,29,California
5,Call,923cae6b-5f08-4911-88b6-ecb4547c6674,11,53.41,3,25,Wisconsin
5,Email + Call,de73912c-9d46-48b6-9d8b-30974a9d0b2f,12,183.34,5,23,Minnesota
1,Email,b5b4acf4-c455-4fb8-878e-ac0a76cd5c40,9,86.04,13,25,Georgia
2,Call,44831ae3-be7b-440b-9aaf-dc432f9badfd,9,42.56,1,21,Alabama
3,Email + Call,c3bc7f29-349a-4464-9b8d-1a3f26e34673,10,150.46,17,23,Texas
2,Call,548f7493-4d55-4b47-8077-af135391229c,9,44.73,3,25,Colorado
3,Call,a9c4d22e-b7ad-4975-b228-b8cf63a9a08a,9,42.86,5,27,Missouri
2,Call,bc0cf6b0-23f4-4c69-a330-caa170351a61,9,44.76,10,27,California
3,Email + Call,8ae3eb90-e75d-4838-b0e3-57bf0e25840c,10,146.98,11,31,Texas
1,Email,d09801f4-773a-4393-bbe4-32485bfe2c3d,8,84.83,14,27,Michigan
2,Email,4155db52-9a8f-4bab-a50c-a6aab80b121b,10,96.7,4,27,Colorado
2,Email,635c876c-ece2-47c6-9365-2256e7aababd,10,104.35,5,28,Michigan
2,Email,825b0a77-0403-426a-bfd9-e0895c4a9a68,10,101.16,2,26,Texas
1,Call,15ea8bd9-96d5-4de1-a0ee-18fde221f88f,7,34.97,0,24,Illinois
5,Email,bf7adf66-f180-4de7-b1a8-a211feb2a990,11,105.04,1,26,Ohio
5,Email + Call,78222dd6-5c78-4cd3-a280-6008b4ff6da1,13,187.86,6,28,Indiana
2,Email + Call,cab91dde-91b7-41a9-87a1-dc58a1b8b194,10,154.04,0,26,Delaware
5,Email + Call,c158299c-eaaa-4345-b069-2d30fc82ab3f,12,186.82,0,27,North Carolina
5,Email + Call,8e43bf11-0530-4cb4-bb4b-85ec5948d1bb,13,NA,2,22,Colorado
4,Email,a15dd6aa-ebe4-4eb3-b6db-3424146ebab1,12,119.27,17,28,Florida
5,Email + Call,038a7128-470a-42f3-bd5c-63363e5f1a6c,13,190.73,4,28,California
4,Email,b361e2b0-a7d3-46cc-a67b-9922a7805eda,10,104.93,10,18,California
6,Call,4dd63f8a-33b0-4498-868a-20c8a61d49dc,13,65.66,4,26,California
5,Email + Call,710dc0ed-eb45-40b0-ba9b-fa4d7bbe5188,13,188.46,6,26,Indiana
3,Call,e92918d8-59f3-48fc-b383-e0ac89c1aea6,8,41.23,6,19,Alabama
5,Email + Call,64bcd13d-6564-467a-af28-c634aaa1f59d,13,190.68,2,28,Louisiana
4,Email + Call,8561c5df-88b4-4f6d-a2ff-4df5b9b9ca5d,12,181.13,0,25,Missouri
2,Call,1c91bde8-4699-4965-9c79-a5f164ca975b,9,43.66,3,23,Texas
5,Call,ec3845e6-6bce-4faf-85bc-b1d7f194263e,10,51.79,2,23,Connecticut
2,Email,a22d16a9-6f2a-4dae-a2a8-1e743dd174de,11,106.66,1,25,Illinois
2,Email,a6bfc880-e65e-4b29-a7ea-c6a8759a0547,10,96.25,4,22,New York
5,Email + Call,0ec46db0-cf94-4072-9d7a-c4992d0d0c53,13,188.96,1,23,Pennsylvania
4,Email,d40fafbb-2b37-43a1-a6d2-ce08ba68595f,11,106.14,1,24,California
4,Email + Call,1faea40d-94ba-4a03-b3c4-70126d7fa3fd,12,180.61,3,25,Kentucky
5,Email + Call,4d962026-e7b8-4a56-8723-137d7e3d61c6,12,185.65,9,28,Alabama
1,Email,e9cfa20d-873b-4655-b6c5-7d9ab38e64cd,9,91.87,5,27,Arizona
1,Email,5d272e24-6931-4443-9391-8385a2df7fa8,8,80.9,14,22,Florida
2,Email,a79bf114-057f-45c2-9d48-4b5ab1c97e3e,10,101.39,5,23,Washington
1,Email,7c8907cc-4fa1-49fb-9af8-33b038a1a865,8,82.93,12,22,Texas
3,Email,186689e5-99c8-4a93-9407-6bc72a767aac,9,91.2,6,25,Hawaii
1,Email,b2e29efc-b1c5-4cec-8a04-df222e3e7262,9,86.2,10,25,South Carolina
1,Email,ec7b8b83-83c3-477d-bc32-8af64cd93b62,9,94.14,2,19,Iowa
6,Email + Call,a42cd5ba-0a46-4c57-9256-55a223422780,15,232.01,9,30,New York
6,Call,c427869d-ef02-4822-8c04-7c7081718f28,13,64.66,16,24,California
1,Email,a93ff0f6-d63c-4c33-b7d3-39c68bd92b0f,9,86.1,7,20,Louisiana
4,Call,80a9da61-2917-403a-a9fc-b8c4ea96a7a5,10,51.36,11,26,Arizona
5,Email,040f0458-363e-4dfe-a714-1885b9420cd3,11,112.66,8,26,Virginia
3,Email,b5076afa-5e3d-4a26-9f12-7bff266d5b90,9,93.07,8,26,Montana
2,Email,348f04e1-7090-40d9-a77e-46decb8ed529,10,103.34,4,28,Louisiana
2,Email,634cd128-8ef1-492c-9a8f-c36d0e269e0d,11,106.8,0,25,West Virginia
1,Email,c265d2de-9186-4f17-9bca-0fe109be8811,8,84.12,9,25,Pennsylvania
1,Email,ac20725d-dd5b-4f17-ba4d-74ab1229bd93,9,94.05,4,23,Montana
1,Call,47df9569-10aa-4ff0-87f0-94bbeaa15a3c,7,34.44,6,21,Kentucky
4,Call,f17bd11f-f618-4bac-bb1a-aa533f8f9b36,10,51.43,15,24,Indiana
3,Call,fbc97fbf-ba8e-4b44-9e69-4f967dd1bcf6,9,44.88,6,23,New York
2,Call,91778daf-eb39-4136-a17f-9732799cc0dd,8,41.98,1,24,California
1,Call,e6d1c4e5-2dc3-4566-9324-9e9497693b03,7,34.23,3,26,Virginia
5,Call,773cb3a9-f3b9-4911-8d35-70f85eb86e64,11,54.79,6,24,Florida
1,Email,6e287915-c368-4926-85a9-102e75f24590,9,88.4,15,29,North Carolina
2,Call,97c48bb5-fd2d-4536-a590-150ad07517f9,8,40.93,7,26,North Carolina
3,Email,eb40134f-9633-4c3f-8b4b-cbeb85e0d119,11,105.1,2,21,New Jersey
4,Email,c22cc33d-f487-4fd4-8b1a-eb0a9f0ef1b4,11,107.01,5,25,California
1,Email,f5b483bd-3e35-4d55-a965-06d9431e8ee8,8,81.51,3,24,West Virginia
6,Call,68ccfe8f-1088-47a1-8501-f24688a6dbed,13,66.08,11,24,North Carolina
1,Email,09f15a1a-4c68-478e-bc1d-4e05d3d3ce48,9,85.09,10,27,Texas
1,Email,8f90edf0-38e5-4168-bbe8-e463b1fc9a7f,8,82.13,1,20,Michigan
2,Call,322e9733-0c87-485f-898d-7fc223de7945,9,45.62,4,23,Minnesota
3,Email + Call,a98b8df9-45c6-47ad-93db-3b2720d3e257,10,147.77,3,24,Kentucky
1,Email,4f716319-9ba9-4821-bbc3-86b09348dd9d,10,97.5,5,22,Massachusetts
6,Call,f42ddc6c-223f-42d9-8f50-5fa68c56eba0,13,66.9,1,24,Florida
4,Email,30fe1755-87a0-438d-bb4c-c9eb506059c5,11,112.53,4,25,Missouri
3,Email,08241165-bfe3-44cd-b508-69e0c5e4d523,10,100.41,3,25,Idaho
5,Email + Call,84c1b940-955d-4e30-b3dc-204f78d36d74,13,190.2,4,26,California
3,Call,56070efe-48db-43eb-b11e-8a455ff2ec28,9,45.22,8,25,California
1,Email,2b5baabc-d25f-43e3-8516-b55b96d99188,9,87.67,0,26,Texas
4,Call,a84587cf-3ae7-4c8e-83c7-86e2a4aa36ab,10,51.7,4,24,Florida
2,Call,d8eacd3a-44a0-4451-9ab0-79db2dd999a6,8,41.19,6,27,Texas
1,Email,a502f177-dc0b-4ceb-b06d-6960cc473332,8,84.96,17,22,California
4,Email,4d2e9ba8-9243-48c3-90d5-32800bc97f57,11,105.78,2,25,Arkansas
5,Call,4581f204-c82d-4683-99b3-2ce2c369463c,11,52.99,0,27,Louisiana
3,Call,7ca40e42-9c94-4d9a-9df9-efacb07ada4f,8,41.08,3,21,Massachusetts
5,Call,18665cc9-0a5c-488a-b369-c08ce5f4aa79,10,51.59,2,24,Tennessee
4,Email,606bb533-6670-49a0-9c04-ea655c37cf03,11,110.77,18,27,Tennessee
5,Call,797533ed-d464-40ba-b256-29c0589913f3,10,51.96,4,20,Illinois
2,Email,bd5fe276-0a19-4f13-8aec-dc7e5adfee61,10,99.02,6,27,Oklahoma
2,Call,0be42ee6-f93f-48dc-af95-bac2569e96db,9,42.51,2,26,Ohio
2,Email,886ce394-4cad-485c-a4dd-7d067c5ff2d5,10,101.71,1,25,Illinois
2,Email,32fc5213-dce6-4c99-bc3e-b8bfc91420f4,10,96.16,4,23,California
